Code,Period,Value,Numerator,Denominator,Ranking_Type,Ranking_GoldilocksMidpoint,DataType
C&L 01,2022-23,4.89,186976000.0,38202414.0,Ascending,,Real_Annual
C&L 01,2010-11,4.6311,210605548.70000002,45459818.0,Ascending,,Real_Annual
C&L 01,2011-12,4.1406,199366467.89999998,48202343.0,Ascending,,Real_Annual
C&L 01,2012-13,3.9527,203940386.9,51624697.0,Ascending,,Real_Annual
C&L 01,2013-14,3.9399,210048859.8,53320837.0,Ascending,,Real_Annual
C&L 01,2014-15,3.6119,190571717.6,52705262.0,Ascending,,Real_Annual
C&L 01,2015-16,3.5376,187705731.3,53084305.0,Ascending,,Real_Annual
C&L 01,2016-17,3.4353,185747640.0,54042338.0,Ascending,,Real_Annual
C&L 01,2017-18,3.1724,171163185.6,53992733.0,Ascending,,Real_Annual
C&L 01,2018-19,2.9812,162708883.0,54526069.0,Ascending,,Real_Annual
C&L 01,2019-20,3.0575,158988966.3,52045545.0,Ascending,,Real_Annual
C&L 01,2020-21,43.9484,200476622.70000002,4561548.0,Ascending,,Real_Annual
C&L 01,2021-22,6.8635,181901532.0,26512151.0,Ascending,,Real_Annual
C&L 01,2022-23,4.89,186976000.0,38202414.0,Ascending,,Real_Annual
C&L 01,2010-11,4.6311,210605548.70000002,45459818.0,Ascending,,Real_Annual
C&L 01,2011-12,4.1406,199366467.89999998,48202343.0,Ascending,,Real_Annual
C&L 01,2012-13,3.9527,203940386.9,51624697.0,Ascending,,Real_Annual
C&L 01,2013-14,3.9399,210048859.8,53320837.0,Ascending,,Real_Annual
C&L 01,2014-15,3.6119,190571717.6,52705262.0,Ascending,,Real_Annual
C&L 01,2015-16,3.5376,187705731.3,53084305.0,Ascending,,Real_Annual
C&L 01,2016-17,3.4353,185747640.0,54042338.0,Ascending,,Real_Annual
C&L 01,2017-18,3.1724,171163185.6,53992733.0,Ascending,,Real_Annual
C&L 01,2018-19,2.9812,162708883.0,54526069.0,Ascending,,Real_Annual
C&L 01,2019-20,3.0575,158988966.3,52045545.0,Ascending,,Real_Annual
C&L 01,2020-21,43.9484,200476622.70000002,4561548.0,Ascending,,Real_Annual
C&L 01,2021-22,6.8635,181901532.0,26512151.0,Ascending,,Real_Annual
C&L 01,2022-23,4.89,186976000.0,38202414.0,Ascending,,Real_Annual
C&L 01,2010-11,4.6311,210605548.70000002,45459818.0,Ascending,,Real_Annual
C&L 01,2011-12,4.1406,199366467.89999998,48202343.0,Ascending,,Real_Annual
C&L 01,2012-13,3.9527,203940386.9,51624697.0,Ascending,,Real_Annual
C&L 01,2013-14,3.9399,210048859.8,53320837.0,Ascending,,Real_Annual
C&L 01,2014-15,3.6119,190571717.6,52705262.0,Ascending,,Real_Annual
C&L 01,2015-16,3.5376,187705731.3,53084305.0,Ascending,,Real_Annual
C&L 01,2016-17,3.4353,185747640.0,54042338.0,Ascending,,Real_Annual
C&L 01,2017-18,3.1724,171163185.6,53992733.0,Ascending,,Real_Annual
C&L 01,2018-19,2.9812,162708883.0,54526069.0,Ascending,,Real_Annual
C&L 01,2019-20,3.0575,158988966.3,52045545.0,Ascending,,Real_Annual
C&L 01,2020-21,43.9484,200476622.70000002,4561548.0,Ascending,,Real_Annual
C&L 01,2021-22,6.8635,181901532.0,26512151.0,Ascending,,Real_Annual
C&L 01,2022-23,4.89,186976000.0,38202414.0,Ascending,,Real_Annual
C&L 01,2010-11,4.6311,210605548.70000002,45459818.0,Ascending,,Real_Annual
C&L 01,2011-12,4.1406,199366467.89999998,48202343.0,Ascending,,Real_Annual
C&L 01,2012-13,3.9527,203940386.9,51624697.0,Ascending,,Real_Annual
C&L 01,2013-14,3.9399,210048859.8,53320837.0,Ascending,,Real_Annual
C&L 01,2014-15,3.6119,190571717.6,52705262.0,Ascending,,Real_Annual
C&L 01,2015-16,3.5376,187705731.3,53084305.0,Ascending,,Real_Annual
C&L 01,2016-17,3.4353,185747640.0,54042338.0,Ascending,,Real_Annual
C&L 01,2017-18,3.1724,171163185.6,53992733.0,Ascending,,Real_Annual
C&L 01,2018-19,2.9812,162708883.0,54526069.0,Ascending,,Real_Annual
C&L 01,2019-20,3.0575,158988966.3,52045545.0,Ascending,,Real_Annual
C&L 01,2020-21,43.9484,200476622.70000002,4561548.0,Ascending,,Real_Annual
C&L 01,2021-22,6.8635,181901532.0,26512151.0,Ascending,,Real_Annual
C&L 01,2022-23,4.89,186976000.0,38202414.0,Ascending,,Real_Annual
C&L 01,2010-11,4.6311,210605548.70000002,45459818.0,Ascending,,Real_Annual
C&L 01,2011-12,4.1406,199366467.89999998,48202343.0,Ascending,,Real_Annual
C&L 01,2012-13,3.9527,203940386.9,51624697.0,Ascending,,Real_Annual
C&L 01,2013-14,3.9399,210048859.8,53320837.0,Ascending,,Real_Annual
C&L 01,2014-15,3.6119,190571717.6,52705262.0,Ascending,,Real_Annual
C&L 01,2015-16,3.5376,187705731.3,53084305.0,Ascending,,Real_Annual
C&L 01,2016-17,3.4353,185747640.0,54042338.0,Ascending,,Real_Annual
C&L 01,2017-18,3.1724,171163185.6,53992733.0,Ascending,,Real_Annual
C&L 01,2018-19,2.9812,162708883.0,54526069.0,Ascending,,Real_Annual
C&L 01,2019-20,3.0575,158988966.3,52045545.0,Ascending,,Real_Annual
C&L 01,2020-21,43.9484,200476622.70000002,4561548.0,Ascending,,Real_Annual
C&L 01,2021-22,6.8635,181901532.0,26512151.0,Ascending,,Real_Annual
C&L 01,2022-23,4.89,186976000.0,38202414.0,Ascending,,Real_Annual
C&L 01,2010-11,4.6311,210605548.70000002,45459818.0,Ascending,,Real_Annual
C&L 01,2011-12,4.1406,199366467.89999998,48202343.0,Ascending,,Real_Annual
C&L 01,2012-13,3.9527,203940386.9,51624697.0,Ascending,,Real_Annual
C&L 01,2013-14,3.9399,210048859.8,53320837.0,Ascending,,Real_Annual
C&L 01,2014-15,3.6119,190571717.6,52705262.0,Ascending,,Real_Annual
C&L 01,2015-16,3.5376,187705731.3,53084305.0,Ascending,,Real_Annual
C&L 01,2016-17,3.4353,185747640.0,54042338.0,Ascending,,Real_Annual
C&L 01,2017-18,3.1724,171163185.6,53992733.0,Ascending,,Real_Annual
C&L 01,2018-19,2.9812,162708883.0,54526069.0,Ascending,,Real_Annual
C&L 01,2019-20,3.0575,158988966.3,52045545.0,Ascending,,Real_Annual
C&L 01,2020-21,43.9484,200476622.70000002,4561548.0,Ascending,,Real_Annual
C&L 01,2021-22,6.8635,181901532.0,26512151.0,Ascending,,Real_Annual
C&L 01,2022-23,4.89,186976000.0,38202414.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
C&L 02,2010-11,4.4484,141362526.9,31800305.0,Ascending,,Real_Annual
C&L 02,2011-12,4.1791,133959601.1,32074635.0,Ascending,,Real_Annual
C&L 02,2012-13,3.9653,131115863.89999999,33066250.0,Ascending,,Real_Annual
C&L 02,2013-14,3.1742,128395235.6,40415254.0,Ascending,,Real_Annual
C&L 02,2014-15,2.9896,122410504.8,40898758.0,Ascending,,Real_Annual
C&L 02,2015-16,2.9682,122339349.3,41281169.0,Ascending,,Real_Annual
C&L 02,2016-17,2.3455,109882572.9,46773860.0,Ascending,,Real_Annual
C&L 02,2017-18,2.4143,104464173.2,43252956.0,Ascending,,Real_Annual
C&L 02,2018-19,2.3415,103174222.4,44030770.0,Ascending,,Real_Annual
C&L 02,2019-20,2.2206,100326121.19999999,45152917.0,Ascending,,Real_Annual
C&L 02,2020-21,3.1407,93810723.3,29888610.0,Ascending,,Real_Annual
C&L 02,2021-22,3.1014,95109913.0,30702692.0,Ascending,,Real_Annual
C&L 02,2022-23,2.81,99299000.0,35310302.0,Ascending,,Real_Annual
